id,title,journal,year,source_class,identifier,id_kind,verified,retrieval_status,mechanism_nodes,cohorts,has_abstract,abstract_source,link,caveat
epmc_med_16546969,"Multiple, disparate roles for calcium signaling in apoptosis of human prostate and cervical cancer cells exposed to diindolylmethane",Molecular Cancer Therapeutics,2006,observational,10.1158/1535-7163.mct-05-0355,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle,cervical,True,,https://doi.org/10.1158/1535-7163.mct-05-0355,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_16777417,"Boc-lysinated-betulonic acid: A potent, anti-prostate cancer agent",Bioorganic &amp; Medicinal Chemistry,2006,observational,10.1016/j.bmc.2006.05.048,doi,True,POINTER_ONLY,immune_checkpoint|oxidative_stress_redox|p53_apoptosis_cell_cycle,prostate,True,,https://doi.org/10.1016/j.bmc.2006.05.048,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_16816834,Growth-inhibitory action of melatonin and thiazolidinedione derivative CGP 52608 on murine 16/C breast cancer cells.,Neuro endocrinology letters,2006,observational,16816834,pmid,True,POINTER_ONLY,,breast,True,,https://europepmc.org/abstract/MED/16816834,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_16817633,"Comparison of potential chemotherapeutic agents, 5-fluoruracil, green tea, and thymoquinone on colon cancer cells.",Biomedical sciences instrumentation,2006,observational,16817633,pmid,True,POINTER_ONLY,oxidative_stress_redox,colorectal,True,,https://europepmc.org/abstract/MED/16817633,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_16868541,Phellinus linteus sensitises apoptosis induced by doxorubicin in prostate cancer,British Journal of Cancer,2006,observational,10.1038/sj.bjc.6603277,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle,prostate,True,,https://doi.org/10.1038/sj.bjc.6603277,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_16878187,Contribution to the treatment of nausea and emesis induced by chemotherapy in children and adolescents with osteosarcoma,Sao Paulo Medical Journal,2006,rct,10.1590/s1516-31802006000200003,doi,True,VERIFIED,oxidative_stress_redox,sarcoma,True,,https://doi.org/10.1590/s1516-31802006000200003,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_16914050,Anticancer activity of extracts derived from the mature roots of Scutellaria baicalensis on human malignant brain tumor cells,BMC Complementary and Alternative Medicine,2006,observational,10.1186/1472-6882-6-27,doi,True,POINTER_ONLY,oxidative_stress_redox,glioma_gbm,True,,https://doi.org/10.1186/1472-6882-6-27,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17044815,"Antimicrobial activity of omwaprin, a new member of the waprin family of snake venom proteins",Biochemical Journal,2007,observational,10.1042/bj20060318,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1042/bj20060318,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17075991,Efficacy of thymosin alpha-1 and interferon alpha in treatment of chronic viral hepatitis B: A randomized controlled study,World Journal of Gastroenterology,2006,rct,10.3748/wjg.v12.i41.6715,doi,True,POINTER_ONLY,herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.3748/wjg.v12.i41.6715,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17077998,A phase I and pharmacokinetic study of silybin-phytosome in prostate cancer patients,Investigational New Drugs,2006,clinical_trial,10.1007/s10637-006-9019-2,doi,True,POINTER_ONLY,oxidative_stress_redox,prostate,True,,https://doi.org/10.1007/s10637-006-9019-2,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17164373,"Single-Dose and Multiple-Dose Administration of Indole-3-Carbinol to Women: Pharmacokinetics Based on 3,3′-Diindolylmethane","Cancer Epidemiology, Biomarkers &amp; Prevention",2006,clinical_trial,10.1158/1055-9965.epi-06-0396,doi,True,POINTER_ONLY,herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.1158/1055-9965.epi-06-0396,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17212088,[Anti tumor activities of lentinan and micellapist in tumor-bearing mice].,Gan to kagaku ryoho. Cancer & chemotherapy,2006,observational,17212088,pmid,True,POINTER_ONLY,,,True,,https://europepmc.org/abstract/MED/17212088,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17250858,Medicinal chemistry and pharmacology of genus Tripterygium (Celastraceae),Phytochemistry,2007,narrative_review,10.1016/j.phytochem.2006.11.029,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid|oxidative_stress_redox,,True,,https://doi.org/10.1016/j.phytochem.2006.11.029,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17351024,Pilot Crossover Trial of Reiki Versus Rest for Treating Cancer-Related Fatigue,Integrative Cancer Therapies,2007,clinical_trial,10.1177/1534735406298986,doi,True,POINTER_ONLY,oxidative_stress_redox,colorectal,True,,https://doi.org/10.1177/1534735406298986,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17451889,Biochemotherapy with immunomodulating pineal hormones other than melatonin: 5-methoxytryptamine as a new oncostatic pineal agent,Pathologie Biologie,2007,rct,10.1016/j.patbio.2006.12.008,doi,True,POINTER_ONLY,,lung,True,,https://doi.org/10.1016/j.patbio.2006.12.008,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17487093,"A comparison of 5-fluorouracil and natural chemotherapeutic agents, EGCG and thymoquinone, delivered by sustained drug delivery on colon cancer cells.",Biomedical sciences instrumentation,2007,observational,17487093,pmid,True,POINTER_ONLY,oxidative_stress_redox,colorectal,True,,https://europepmc.org/abstract/MED/17487093,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_1749579,Clinical Results with the Pineal Hormone Melatonin in Advanced Cancer Resistant to Standard Antitumor Therapies,Oncology,2009,clinical_trial,10.1159/000226978,doi,True,POINTER_ONLY,,colorectal|lung,True,,https://doi.org/10.1159/000226978,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17558734,Enhancement of macrosphelide-induced apoptosis by mild hyperthermia,International Journal of Hyperthermia,2007,observational,10.1080/02656730701299682,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle|perfusion_vascular_hypoxia,lymphoma,True,,https://doi.org/10.1080/02656730701299682,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17638699,"Phase I and II Study of the Safety, Virologic Effect, and Pharmacokinetics/Pharmacodynamics of Single-Dose 3-<i>O</i>-(3′,3′-Dimethylsuccinyl)Betulinic Acid (Bevirimat) against Human Immunodeficiency Virus Infection",Antimicrobial Agents and Chemotherapy,2007,rct,10.1128/aac.00152-07,doi,True,POINTER_ONLY,herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.1128/aac.00152-07,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17703327,"Society of general internal medicine 29th Annual meeting Los Angeles, California April 26–29, 2006",Journal of General Internal Medicine,2006,international_literature,10.1111/j.1525-1497.2006.00469.x,doi,True,POINTER_ONLY,,,False,,https://doi.org/10.1111/j.1525-1497.2006.00469.x,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_17952378,Hemidesmus indicus Protects against ethanol-induced liver toxicity,Cellular and Molecular Biology Letters,2008,observational,10.2478/s11658-007-0032-z,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.2478/s11658-007-0032-z,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18063052,Influence of the anionic ligands on the anticancer activity of Ru(II)–dmso complexes: Kinetics of aquation and in vitro cytotoxicity of new dicarboxylate compounds in comparison with their chloride precursors,Journal of Inorganic Biochemistry,2008,observational,10.1016/j.jinorgbio.2007.10.004,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid,melanoma,True,,https://doi.org/10.1016/j.jinorgbio.2007.10.004,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18074761,Prospective Controlled Cohort Studies on Long-term Therapy of Ovarian Cancer Patients with Mistletoe (Viscum album L.) Extracts Iscador,Arzneimittelforschung,2011,rct,10.1055/s-0031-1296666,doi,True,POINTER_ONLY,oxidative_stress_redox,ovarian,True,,https://doi.org/10.1055/s-0031-1296666,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18285554,Asian Indians Have Enhanced Skeletal Muscle Mitochondrial Capacity to Produce ATP in Association With Severe Insulin Resistance,Diabetes,2008,observational,10.2337/db07-1556,doi,True,POINTER_ONLY,electron_transport_oxphos|oxidative_stress_redox,,True,,https://doi.org/10.2337/db07-1556,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18297286,Inhibition of mitochondrial protein translation sensitizes melanoma cells to arsenic trioxide cytotoxicity via a reactive oxygen species dependent mechanism,Cancer Chemotherapy and Pharmacology,2008,observational,10.1007/s00280-008-0705-y,doi,True,POINTER_ONLY,electron_transport_oxphos|oxidative_stress_redox|p53_apoptosis_cell_cycle,melanoma,True,,https://doi.org/10.1007/s00280-008-0705-y,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18302761,"NCX-4040, a nitric oxide-releasing aspirin, sensitizes drug-resistant human ovarian xenograft tumors to cisplatin by depletion of cellular thiols",Journal of Translational Medicine,2008,observational,10.1186/1479-5876-6-9,doi,True,POINTER_ONLY,dna_damage_parp|oxidative_stress_redox,ovarian,True,,https://doi.org/10.1186/1479-5876-6-9,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18322700,Giant cell tumor of bone: treatment and outcome of 214 cases,Journal of Cancer Research and Clinical Oncology,2008,observational,10.1007/s00432-008-0370-x,doi,True,POINTER_ONLY,immune_checkpoint|oxidative_stress_redox,,True,,https://doi.org/10.1007/s00432-008-0370-x,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18328468,"Synthesis of lupane-type saponins bearing mannosyl and 3,6-branched trimannosyl residues and their evaluation as anticancer agents",Carbohydrate Research,2008,observational,10.1016/j.carres.2008.02.011,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1016/j.carres.2008.02.011,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18350297,In vitro evaluation of dichloro-bis(pyrazole)palladium(II) and dichloro-bis(pyrazole)platinum(II) complexes as anticancer agents,Cancer Chemotherapy and Pharmacology,2008,observational,10.1007/s00280-008-0721-y,doi,True,POINTER_ONLY,dna_damage_parp|immune_checkpoint|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.1007/s00280-008-0721-y,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18403272,"A Randomized, Placebo-Controlled, Crossover Trial of Cannabis Cigarettes in Neuropathic Pain",The Journal of Pain,2008,rct,10.1016/j.jpain.2007.12.010,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1016/j.jpain.2007.12.010,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18410126,Structure of Ca<sup>2+</sup>-Bound S100A4 and Its Interaction with Peptides Derived from Nonmuscle Myosin-IIA,Biochemistry,2008,international_literature,10.1021/bi702537s,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1021/bi702537s,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18411236,Evaluation of Long-term Treatment of Children With Congenital Lactic Acidosis With Dichloroacetate,Pediatrics,2008,rct,10.1542/peds.2007-2062,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1542/peds.2007-2062,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18509327,Pharmacogenetic Pathway Analysis of Docetaxel Elimination,Clinical Pharmacology &amp; Therapeutics,2008,observational,10.1038/clpt.2008.95,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid|herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.1038/clpt.2008.95,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18516495,Terpenoids: natural inhibitors of NF-κB signaling with anti-inflammatory and anticancer potential,Cellular and Molecular Life Sciences,2008,narrative_review,10.1007/s00018-008-8103-5,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid,,True,,https://doi.org/10.1007/s00018-008-8103-5,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18597175,Conventional and Dense Gas Techniques for the Production of Liposomes: A Review,AAPS PharmSciTech,2008,observational,10.1208/s12249-008-9097-x,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1208/s12249-008-9097-x,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18669462,Amifostine Protects Against Cisplatin-Induced Ototoxicity in Children With Average-Risk Medulloblastoma,Journal of Clinical Oncology,2008,clinical_trial,10.1200/jco.2007.14.3974,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1200/jco.2007.14.3974,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18678913,Pharmacologic doses of ascorbate act as a prooxidant and decrease growth of aggressive tumor xenografts in mice,Proceedings of the National Academy of Sciences,2008,clinical_trial,10.1073/pnas.0804226105,doi,True,POINTER_ONLY,,glioma_gbm|ovarian|pancreatic,True,,https://doi.org/10.1073/pnas.0804226105,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_18757333,Expanding Circle of Inhibition: Small-Molecule Inhibitors of Bcl-2 as Anticancer Cell and Antiangiogenic Agents,Journal of Clinical Oncology,2008,narrative_review,10.1200/jco.2007.15.7693,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.1200/jco.2007.15.7693,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
